Landing - Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung TEST - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As of 19/09/2019 13:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start_date_time,monitor,vessel,fishing_effort,days_per_trip,location,area,area_2,area_3,gear_method,gear_count,net_pieces_per_unit,total_length,net_height,mesh_size,soak_time,water_depth,bait_fish_species_1,bait_fish_species_2,bait_fish_species_3,bait_fish_weight,personal_use_weight,ice_weight,weight,pieces,comments,create_date_time,created_by,update_date_time,updated_by,submit_date_time,validated,validation_date_time,validated_by,validation_comments,id
8/2/2019 13:00,Yadi Monitor,MGM - D,1,1,MGM,207,,,Gill Net,1kambangan,10,2000,1,3.5,12,7,,,,,,,2.8,,,8/29/2019 10:37,Yadi Monitor,8/29/2019 10:39,Yadi Monitor,9/11/2019 17:23,FALSE,,,,525fd91d-dff7-4c75-a9df-2e74f42d00ba
8/2/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,Nama kapal: Arifin,9/2/2019 13:55,Victor Monitor,9/2/2019 13:56,Victor Monitor,9/11/2019 17:23,FALSE,,,,f6d4debe-c997-4965-9fd5-a43a7ff0fd20
8/2/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3,,Nama kapal: Andika,9/2/2019 13:56,Victor Monitor,9/2/2019 13:57,Victor Monitor,9/11/2019 17:23,FALSE,,,,b0fa3b6e-02f3-4ffd-ba72-da908a624da6
8/2/2019 13:00,Yadi Monitor,MGM - L1,1,1,MGM,196,,,Gill Net,1 kambangan,9,1800,1,3.5,12,7,,,,,,,1.7,5,,8/29/2019 10:35,Yadi Monitor,8/29/2019 10:36,Yadi Monitor,9/11/2019 17:23,FALSE,,,,1a71550a-c0e1-4763-b8d1-3da7505f536a
8/2/2019 13:00,Arbi Monitor,MGM - A1,1,1,MGM,183,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,4.8,12,,8/29/2019 10:31,Arbi Monitor,8/29/2019 10:31,Arbi Monitor,9/11/2019 17:23,FALSE,,,,ccba23e2-7271-49c1-a119-f9103abf70ed
8/2/2019 13:00,Arbi Monitor,MGM - J,1,1,MGM,195,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.2,3,,8/29/2019 10:33,Arbi Monitor,8/29/2019 10:34,Arbi Monitor,9/11/2019 17:23,FALSE,,,,5016e634-3e49-491e-a2ab-c160376548ff
8/2/2019 13:00,Yadi Monitor,Unknown / Not listed,1,1,MGM,184,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,1.8,2,"nama kapal Y
pemilik Ato",8/29/2019 10:33,Yadi Monitor,8/29/2019 10:35,Yadi Monitor,9/11/2019 17:23,FALSE,,,,08f23455-b6df-479c-9de8-1cda076f7b18
8/1/2019 13:00,Yadi Monitor,MGM - O,1,1,MGM,196,,,Gill Net,1 kambangan,10,2000,1,3.5,12,u,,,,,,,4,5,,8/29/2019 10:14,Yadi Monitor,8/29/2019 10:15,Yadi Monitor,9/11/2019 17:23,FALSE,,,,4ec7d66b-1477-4f09-ac7a-5bc190b5b7f9
8/1/2019 13:00,Arbi Monitor,MGM - E,1,1,MGM,183,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2.2,1,,8/29/2019 10:10,Arbi Monitor,8/29/2019 10:10,Arbi Monitor,9/11/2019 17:23,FALSE,,,,9b49782d-a37c-4d83-895f-d9c6710c7807
8/1/2019 13:00,Victor Monitor,MS - Darli,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3.2,,,9/2/2019 13:54,Victor Monitor,9/2/2019 13:55,Victor Monitor,9/11/2019 17:23,FALSE,,,,bcacc259-2f0c-403b-bb83-330fd3a5e033
8/1/2019 13:00,Yadi Monitor,MGM - C,1,1,MGM,196,,,Gill Net,1 kambangan,10,2000,1,3.5,12,u,,,,,,,2.5,6,,8/29/2019 10:16,Yadi Monitor,8/29/2019 10:17,Yadi Monitor,9/11/2019 17:23,FALSE,,,,5baa7fd7-0b89-442b-938d-d1cdf57f839c
8/1/2019 13:00,Victor Monitor,MS - Darusil,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,,9/2/2019 13:53,Victor Monitor,9/2/2019 13:54,Victor Monitor,9/11/2019 17:23,FALSE,,,,026f8438-f5a5-446b-a10e-c558eac146c6
8/1/2019 13:00,Arbi Monitor,MGM - U,1,1,MGM,184,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,3.8,8,,8/29/2019 10:11,Arbi Monitor,8/29/2019 10:12,Arbi Monitor,9/11/2019 17:23,FALSE,,,,99c4f768-1b79-4c38-a424-b1c14842ddc0
8/1/2019 13:00,Yadi Monitor,Unknown / Not listed,1,1,MGM,207,,,Gill Net,1 kambangan,14,2800,1,3.5,12,7,,,,,,,4.8,,,8/29/2019 10:18,Yadi Monitor,8/29/2019 10:19,Yadi Monitor,9/11/2019 17:23,FALSE,,,,1b676cbd-29b3-499b-83d0-dc591534b9b2
8/1/2019 13:00,Arbi Monitor,MGM - L,1,1,MGM,207,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,5.4,,,8/29/2019 10:13,Arbi Monitor,8/29/2019 10:14,Arbi Monitor,9/11/2019 17:23,FALSE,,,,9e20a95d-c080-4cec-b35c-6481458d2b2b
8/1/2019 13:00,Victor Monitor,MS - Damin,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2,,,9/2/2019 13:51,Victor Monitor,9/2/2019 13:53,Victor Monitor,9/11/2019 17:23,FALSE,,,,e8c1c8f8-47e9-4aa2-ad1c-03cf41a9be27
7/31/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,Nama kapal : Arifin,9/2/2019 13:45,Victor Monitor,9/2/2019 13:47,Victor Monitor,9/11/2019 17:23,FALSE,,,,2fea80eb-948b-4d8a-9bb6-56414ff0c9bd
7/31/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.3,,Nama kapal: Andika,9/2/2019 13:47,Victor Monitor,9/2/2019 13:48,Victor Monitor,9/11/2019 17:23,FALSE,,,,6c7f48bb-b253-40d2-85c0-863d1f40046e
7/31/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.5,,Nama kapal: suyi,9/2/2019 13:48,Victor Monitor,9/2/2019 13:50,Victor Monitor,9/11/2019 17:23,FALSE,,,,4f76fd05-306d-45cd-a435-fc267f80abb7
7/31/2019 13:00,Yadi Monitor,MGM - D1,1,1,MGM,207,,,Gill Net,1 kambangan,15,3000,1,3.5,12,7,,,,,,,1,,,8/29/2019 10:01,Yadi Monitor,8/29/2019 10:02,Yadi Monitor,9/11/2019 17:23,FALSE,,,,c9dda21d-50d9-4679-9194-b67574fdc8d5
7/31/2019 13:00,Arbi Monitor,MGM - F,1,1,MGM,196,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,1.7,1,Nama kapal : K,8/29/2019 9:30,Arbi Monitor,8/29/2019 9:52,Arbi Monitor,9/11/2019 17:23,FALSE,,,,8f4e94e3-0243-48e2-ba65-6b8cce7c042f
7/31/2019 13:00,Yadi Monitor,MGM - O,1,1,MGM,207,,,Gill Net,1kambangan,10,2000,1,3.5,12,7,,,,,,,4,10,,8/29/2019 9:57,Yadi Monitor,8/29/2019 9:58,Yadi Monitor,9/11/2019 17:23,FALSE,,,,82e9a026-b871-4180-8937-4126744da8a5
7/31/2019 13:00,Yadi Monitor,Unknown / Not listed,1,1,MGM,196,,,Gill Net,1 kambangan,14,2800,1,3.5,12,7,,,,,,,3,4,,8/29/2019 9:32,Yadi Monitor,8/29/2019 9:54,Yadi Monitor,9/11/2019 17:23,FALSE,,,,d354fb17-5218-46d1-a671-daad14dfaa40
7/31/2019 13:00,Victor Monitor,MS - Yusuf,1,1,Margasari,192,,,Gill Net,4,15,2500,1,3.5,8,12,,,,,,,8,,,9/2/2019 13:50,Victor Monitor,9/2/2019 13:50,Victor Monitor,9/11/2019 17:23,FALSE,,,,21f57473-b408-4499-b73e-7a04768aaa9c
7/31/2019 13:00,Arbi Monitor,MGM - D,1,1,MGM,195,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,1.8,2,,8/29/2019 9:54,Arbi Monitor,8/29/2019 9:55,Arbi Monitor,9/11/2019 17:23,FALSE,,,,6b9d41dc-1a1a-4da0-a27c-4e124bf701af
7/31/2019 13:00,Arbi Monitor,MGM - U,1,1,MGM,196,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,4.5,,,8/29/2019 9:58,Arbi Monitor,8/29/2019 9:58,Arbi Monitor,9/11/2019 17:23,FALSE,,,,5cbdc970-137e-45f4-8d22-414b79106d8e
7/30/2019 13:00,Arbi Monitor,MGM - C1,1,1,MGM,207,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,1,,,8/1/2019 2:27,Arbi Monitor,8/1/2019 2:28,Arbi Monitor,8/1/2019 2:35,FALSE,,,,10c6bac6-1e40-47c8-8e84-8150ad517dc6
7/30/2019 13:00,Yadi Monitor,MGM - Q,1,1,MGM,196,,,Gill Net,1 kambangan,9,1800,1,3.5,12,7,,,,,,,0.9,,,8/2/2019 2:51,Yadi Monitor,8/2/2019 2:51,Yadi Monitor,8/2/2019 3:07,FALSE,,,,40773b5c-e613-443c-9b76-f575e28df16a
7/30/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,185,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4.9,,Nama kapal: Andika,8/30/2019 3:19,Victor Monitor,8/30/2019 3:19,Victor Monitor,9/11/2019 17:23,FALSE,,,,f19145ea-42ef-464f-8696-360d09a4280d
7/30/2019 13:00,Victor Monitor,MS - Damin,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.8,,,8/30/2019 3:16,Victor Monitor,8/30/2019 3:17,Victor Monitor,9/11/2019 17:23,FALSE,,,,7524e19e-0cbc-40a1-93dd-6f8a2746a823
7/30/2019 13:00,Arbi Monitor,MGM - C,1,1,MGM,207,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,1.8,,,8/1/2019 2:25,Arbi Monitor,8/1/2019 2:25,Arbi Monitor,8/1/2019 2:35,FALSE,,,,82040c97-2b55-4b22-a07d-b4b5a5a84349
7/30/2019 13:00,Arbi Monitor,MGM - J,1,1,MGM,208,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1,,,8/1/2019 2:26,Arbi Monitor,8/1/2019 2:26,Arbi Monitor,8/1/2019 2:35,FALSE,,,,a9cd8f85-9c01-45e7-862f-67179dafa0a5
7/30/2019 13:00,Victor Monitor,MS - Yusuf,1,1,Margasari,185,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3,,,8/30/2019 3:18,Victor Monitor,8/30/2019 3:18,Victor Monitor,9/11/2019 17:23,FALSE,,,,f5ccead0-7af5-45b3-b4a2-4e45e459b5c7
7/30/2019 13:00,Yadi Monitor,Unknown / Not listed,1,1,MGM,196,,,Gill Net,1kambangan,14,2800,1,3.5,12,7,,,,,,,2.3,,"Nama Kapal : K
pemilik Toha",8/2/2019 2:53,Yadi Monitor,8/2/2019 2:57,Yadi Monitor,8/2/2019 3:07,FALSE,,,,822f1636-b5c0-496c-ad74-7f0eda59bd3f
7/30/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,5,,Nama kapal: Arifin,8/30/2019 3:15,Victor Monitor,8/30/2019 3:16,Victor Monitor,9/11/2019 17:23,FALSE,,,,dae18fa0-cecd-4e2c-b03c-6c8efdd0ba06
7/30/2019 13:00,Yadi Monitor,MGM - E,1,1,MGM,195,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,3,2,,8/2/2019 2:47,Yadi Monitor,8/2/2019 2:47,Yadi Monitor,8/2/2019 3:07,FALSE,,,,2ea47893-b1d3-466b-8f3f-87f0eb0cab1d
7/30/2019 13:00,Arbi Monitor,MGM - D1,1,1,MGM,207,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,2.5,8,,8/1/2019 2:23,Arbi Monitor,8/1/2019 2:24,Arbi Monitor,8/1/2019 2:35,FALSE,,,,c191e891-3341-4b5f-bc51-97ee56a1f193
7/30/2019 13:00,Arbi Monitor,MGM - U,1,1,MGM,195,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,1.5,1,,8/1/2019 2:21,Arbi Monitor,8/1/2019 2:22,Arbi Monitor,8/1/2019 2:35,FALSE,,,,83d660e0-197b-48a4-b76a-8424dea750a2
7/30/2019 13:00,Yadi Monitor,MGM - F,1,1,MGM,195,,,Gill Net,1kambangan,10,2000,1,3.5,12,7,,,,,,,2,2,,8/2/2019 2:45,Yadi Monitor,8/2/2019 2:45,Yadi Monitor,8/2/2019 3:07,FALSE,,,,94e73526-7dc3-40b9-b5af-a504012129f9
7/29/2019 13:00,Yadi Monitor,MGM - J,1,1,MGM,207,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,5.2,17,,8/2/2019 1:49,Yadi Monitor,8/2/2019 1:49,Yadi Monitor,8/2/2019 3:07,FALSE,,,,df2b2757-08cb-4899-bc9b-01562d8547d9
7/29/2019 13:00,Arbi Monitor,MGM - L1,1,1,MGM,195,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,0.5,,,7/30/2019 20:48,Arbi Monitor,7/30/2019 20:48,Arbi Monitor,7/30/2019 22:13,FALSE,,,,3ae8a2c5-29e5-4684-b6f8-8d87680ffa79
7/29/2019 13:00,Arbi Monitor,MGM - Q,1,1,MGM,195,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,0.4,,,7/30/2019 20:49,Arbi Monitor,7/30/2019 20:50,Arbi Monitor,7/30/2019 22:13,FALSE,,,,1ae6add4-502b-4403-abbd-e5fd8e5ac461
7/29/2019 13:00,Yadi Monitor,MGM - A1,1,1,MGM,196,,,Gill Net,1 kambangan,9,1800,1,3.5,12,7,,,,,,,0.8,,,8/2/2019 1:52,Yadi Monitor,8/2/2019 1:52,Yadi Monitor,8/2/2019 3:07,FALSE,,,,705a52f3-d2a3-41a5-9545-07902073bf3f
7/29/2019 13:00,Arbi Monitor,Unknown / Not listed,1,1,MGM,207,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,2.4,8,nama kapal : K,7/30/2019 20:46,Arbi Monitor,7/30/2019 20:47,Arbi Monitor,7/30/2019 22:13,FALSE,,,,4c9f47ff-b7cc-4b26-bfc8-455249826cdf
7/29/2019 13:00,Arbi Monitor,MGM - C,1,1,MGM,207,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,1.8,5,,7/30/2019 20:45,Arbi Monitor,7/30/2019 20:45,Arbi Monitor,7/30/2019 22:13,FALSE,,,,adfcf97f-3edc-4a75-bd0a-488f1d2b5f03
7/29/2019 13:00,Yadi Monitor,MGM - O,1,1,MGM,196,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,3.2,4,,8/2/2019 1:46,Yadi Monitor,8/2/2019 1:47,Yadi Monitor,8/2/2019 3:07,FALSE,,,,36219bfc-babb-471b-ac1d-7d64333a6e71
7/29/2019 13:00,Yadi Monitor,MGM - I,1,1,MGM,207,,,Gill Net,1 kambangan,13,2600,1,3.5,12,7,,,,,,,2,,,8/2/2019 1:56,Yadi Monitor,8/2/2019 1:57,Yadi Monitor,8/2/2019 3:07,FALSE,,,,96e229dd-d9e9-465d-8159-a17897a514b8
7/29/2019 13:00,Yadi Monitor,MGM - D,1,1,MGM,208,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,3.2,,,8/2/2019 1:54,Yadi Monitor,8/2/2019 1:56,Yadi Monitor,8/2/2019 3:07,FALSE,,,,0709b860-1527-4ec8-8a8b-cda39279499c
7/27/2019 13:00,Yadi Monitor,MGM - Q,1,1,MGM,195,,,Gill Net,1 kambangan,9,1800,1,3.5,12,u,,,,,,,0.4,,,8/2/2019 1:39,Yadi Monitor,8/2/2019 1:40,Yadi Monitor,8/2/2019 3:07,FALSE,,,,aa2a0e1b-4207-4709-a186-3eb598030534
7/27/2019 13:00,Arbi Monitor,MGM - D1,1,1,MGM,196,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.7,,,7/30/2019 20:41,Arbi Monitor,7/30/2019 20:42,Arbi Monitor,7/30/2019 22:13,FALSE,,,,f3dbcd64-7bc3-44b8-9ecb-2ca4880b3769
7/27/2019 13:00,Victor Monitor,MS - Yusuf,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,,8/30/2019 3:11,Victor Monitor,8/30/2019 3:11,Victor Monitor,9/11/2019 17:23,FALSE,,,,65dfb75d-eed2-4baf-b401-7c9d840ab350
7/27/2019 13:00,Yadi Monitor,MGM - C1,1,1,MGM,207,,,Gill Net,1kambangan,14,2800,1,3.5,12,7,,,,,,,1.2,,,8/2/2019 1:38,Yadi Monitor,8/2/2019 1:38,Yadi Monitor,8/2/2019 3:07,FALSE,,,,a9a589fd-af67-4e73-b3de-d2c9f21fc5de
7/27/2019 13:00,Yadi Monitor,MGM - D,1,1,MGM,208,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,2.2,,,8/2/2019 1:34,Yadi Monitor,8/2/2019 1:35,Yadi Monitor,8/2/2019 3:07,FALSE,,,,c8f1866f-6463-4ed5-8b81-d0d2a952eb8b
7/27/2019 13:00,Yadi Monitor,MGM - E,1,1,MGM,195,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,2,,,8/2/2019 1:36,Yadi Monitor,8/2/2019 1:37,Yadi Monitor,8/2/2019 3:07,FALSE,,,,e1f935fa-0613-4862-b32b-f80324f1f6fc
7/27/2019 13:00,Arbi Monitor,MGM - U,1,1,MGM,208,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,2.7,,,7/30/2019 20:42,Arbi Monitor,7/30/2019 20:43,Arbi Monitor,7/30/2019 22:13,FALSE,,,,290d2aa7-aef0-4cf4-8716-5963ad21e269
7/27/2019 13:00,Arbi Monitor,MGM - M,1,1,MGM,196,,,Gill Net,1,11,2200,1,"3,5",12,7,,,,,,,1,,,7/30/2019 20:40,Arbi Monitor,7/30/2019 20:41,Arbi Monitor,7/30/2019 22:13,FALSE,,,,2f8a4e96-7329-469b-84e1-cc1033a74012
7/27/2019 13:00,Arbi Monitor,MGM - P1,1,1,MGM,195,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2.6,2,,7/30/2019 20:37,Arbi Monitor,7/30/2019 20:38,Arbi Monitor,7/30/2019 22:13,FALSE,,,,e0e2ddca-4f0a-4aad-aded-98b8f34f0081
7/27/2019 13:00,Arbi Monitor,MGM - E1,1,1,MGM,195,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1,2,,7/30/2019 20:39,Arbi Monitor,7/30/2019 20:39,Arbi Monitor,7/30/2019 22:13,FALSE,,,,d3b3c397-2de8-4a16-8389-650d19368129
7/27/2019 13:00,Arbi Monitor,Unknown / Not listed,1,1,MGM,207,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,1.6,,nama kapal : K,7/30/2019 20:43,Arbi Monitor,7/30/2019 20:48,Arbi Monitor,7/30/2019 22:11,FALSE,,,,f3aaf481-bd64-470a-b7d6-de112906d125
7/27/2019 13:00,Yadi Monitor,MGM - L,1,1,MGM,207,,,Gill Net,1 kambangan,14,2800,1,3.5,12,7,,,,,,,5.4,9,,8/2/2019 1:29,Yadi Monitor,8/2/2019 1:30,Yadi Monitor,8/2/2019 3:07,FALSE,,,,5310a376-9b4f-4adc-9d4f-08e877ac6240
7/27/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,185,,,Gill Net,4,15,2500,1,3.5,8,12,,,,,,,7.2,,Nama kapal: Andika,8/30/2019 3:12,Victor Monitor,8/30/2019 3:12,Victor Monitor,9/11/2019 17:23,FALSE,,,,7ab2e8eb-8528-4ee3-8ed1-9903970d68fa
7/27/2019 13:00,Yadi Monitor,MGM - C,1,1,MGM,207,,,Gill Net,1 Kambangan,10,2000,1,3.5,12,7,,,,,,,2.6,7,,8/2/2019 1:32,Yadi Monitor,8/2/2019 1:32,Yadi Monitor,8/2/2019 3:07,FALSE,,,,b6fbab65-2d90-4ae8-bcd5-a1db699afb79
7/27/2019 13:00,Victor Monitor,MS - Jamal,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,5,,,8/30/2019 3:10,Victor Monitor,8/30/2019 3:10,Victor Monitor,9/11/2019 17:23,FALSE,,,,cc55e645-adcc-4d53-b964-4a4e65bf03a0
7/26/2019 13:00,Yadi Monitor,MGM - C,1,1,MGM,196,,,Gill Net,1 Kambangan,10,2000,1,3.5,12,7,,,,,,,1.8,5,,8/2/2019 1:10,Yadi Monitor,8/2/2019 1:11,Yadi Monitor,8/2/2019 3:07,FALSE,,,,8167fe3a-2ae7-4658-aaac-5e69e9aa54b0
7/26/2019 13:00,Yadi Monitor,MGM - E,1,1,MGM,196,,,Gill Net,1 Kambangan,10,2000,1,3.5,12,7,,,,,,,2.6,7,,8/2/2019 1:01,Yadi Monitor,8/2/2019 1:02,Yadi Monitor,8/2/2019 3:07,FALSE,,,,5ab41fd0-2339-44b8-a961-c147eee826ed
7/26/2019 13:00,Arbi Monitor,MGM - O,1,1,MGM,207,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2.4,3,,7/30/2019 20:30,Arbi Monitor,7/30/2019 20:30,Arbi Monitor,7/30/2019 22:13,FALSE,,,,53589885-3cd9-4ebd-8dcd-86d3145af795
7/26/2019 13:00,Yadi Monitor,MGM - L1,1,1,MGM,207,,,Gill Net,1 kambangan,9,1800,1,3.5,12,7,,,,,,,1,,,8/2/2019 1:17,Yadi Monitor,8/2/2019 1:18,Yadi Monitor,8/2/2019 3:07,FALSE,,,,58a95cd4-5645-4204-9aa3-2ca3c2a0d982
7/26/2019 13:00,Yadi Monitor,MGM - I,1,1,MGM,195,,,Gill Net,1 kambangan,13,2600,1,3.5,12,7,,,,,,,2.8,,,8/2/2019 1:20,Yadi Monitor,8/2/2019 1:21,Yadi Monitor,8/2/2019 3:07,FALSE,,,,755dbbd2-2593-4940-8f5c-051257a3dd16
7/26/2019 13:00,Arbi Monitor,MGM - F,1,1,MGM,196,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2.5,,,7/30/2019 20:36,Arbi Monitor,7/30/2019 20:36,Arbi Monitor,7/30/2019 22:13,FALSE,,,,971a4184-136d-42db-9432-2e97b4e495e0
7/26/2019 13:00,Arbi Monitor,MGM - S,1,1,MGM,207,,,Gill Net,1,12,2400,1,"3,5",12,7,,,,,,,4.4,6,,7/30/2019 20:28,Arbi Monitor,7/30/2019 20:28,Arbi Monitor,7/30/2019 22:13,FALSE,,,,296947de-0b5e-4fec-8e96-8b16ffb175d9
7/26/2019 13:00,Arbi Monitor,MGM - C1,1,1,MGM,207,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,1.7,,,7/30/2019 20:35,Arbi Monitor,7/30/2019 20:35,Arbi Monitor,7/30/2019 22:13,FALSE,,,,ea7adb49-9f0c-432c-9bb0-a9986208a4ae
7/26/2019 13:00,Arbi Monitor,MGM - D1,1,1,MGM,195,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.2,,,7/30/2019 20:31,Arbi Monitor,7/30/2019 20:32,Arbi Monitor,7/30/2019 22:13,FALSE,,,,ee483bcf-943c-4679-91dc-8d1158af7901
7/26/2019 13:00,Arbi Monitor,MGM - E1,1,1,MGM,207,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.4,,,7/30/2019 20:32,Arbi Monitor,7/30/2019 20:33,Arbi Monitor,7/30/2019 22:13,FALSE,,,,ecaf5ea9-ce8f-4c59-88fd-daac83bf10fe
7/26/2019 13:00,Yadi Monitor,MGM - P1,1,1,MGM,195,,,Gill Net,1 kambangan,10,2000,1,3.5,12,7,,,,,,,2.5,,,8/2/2019 1:16,Yadi Monitor,8/2/2019 1:16,Yadi Monitor,8/2/2019 3:07,FALSE,,,,9e0b1e8c-83a5-4dad-8967-a8a39c44c9e4
7/26/2019 13:00,Arbi Monitor,MGM - A1,1,1,MGM,196,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,1,,,7/30/2019 20:33,Arbi Monitor,7/30/2019 20:34,Arbi Monitor,7/30/2019 22:13,FALSE,,,,d30b3d0f-780d-46a7-ad12-920016d77d98
7/26/2019 13:00,Yadi Monitor,MGM - Q,1,1,MGM,195,,,Gill Net,1 kambangan,9,1800,1,3.5,12,7,,,,,,,1,,,8/2/2019 1:19,Yadi Monitor,8/2/2019 1:19,Yadi Monitor,8/2/2019 3:07,FALSE,,,,58cebed7-bb8b-414b-871b-d57042def823
7/26/2019 13:00,Yadi Monitor,MGM - U,1,1,MGM,208,,,Gill Net,1 kambangan,13,2600,1,3.5,12,7,,,,,,,1.8,,,8/2/2019 1:13,Yadi Monitor,8/2/2019 1:14,Yadi Monitor,8/2/2019 3:07,FALSE,,,,7070ae8c-05cb-433f-9569-374ddf6c5424
7/25/2019 12:17,Arbi Monitor,MGM - C,1,1,MGM,195,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,2.6,,,7/25/2019 12:17,Arbi Monitor,7/25/2019 12:18,Arbi Monitor,7/25/2019 12:56,FALSE,,,,480a5499-0070-46da-bbb0-4d4be7926a62
7/25/2019 12:15,Arbi Monitor,MGM - I,1,1,MGM,196,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,3.4,,,7/25/2019 12:15,Arbi Monitor,7/25/2019 12:15,Arbi Monitor,7/25/2019 12:56,FALSE,,,,b5e58f9b-3086-4b3f-9ce2-e502b7790c53
7/25/2019 12:12,Arbi Monitor,MGM - S,1,1,MGM,207,,,Gill Net,1,12,2400,1,"3,5",12,7,,,,,,,12.8,,,7/25/2019 12:12,Arbi Monitor,7/25/2019 12:13,Arbi Monitor,7/25/2019 12:56,FALSE,,,,36f2641f-3c17-4bdf-9028-944ea302e10e
7/25/2019 12:09,Arbi Monitor,MGM - E1,1,1,MGM,195,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.2,,,7/25/2019 12:09,Arbi Monitor,7/25/2019 12:10,Arbi Monitor,7/25/2019 12:56,FALSE,,,,db9db26e-64c5-4d34-8919-bac765bf8f69
7/25/2019 12:06,Arbi Monitor,MGM - J,1,1,MGM,195,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,2.8,6,,7/25/2019 12:06,Arbi Monitor,7/25/2019 12:09,Arbi Monitor,7/25/2019 12:56,FALSE,,,,8ac9cbe1-5d34-4a47-ab7f-e9b2aed9ca58
7/24/2019 13:00,Yadi Monitor,MGM - F,1,1,MGM,195,,,Gill Net,1 Kambangan,10,2000,1,3.5,12,7,,,,,,,3.6,,,7/25/2019 13:11,Yadi Monitor,7/25/2019 13:12,Yadi Monitor,7/25/2019 13:35,FALSE,,,,e426515e-02b1-45e6-8238-b81edf695c28
