Biology Sample - Details,,,,,,,,,,,,,,,,,,,,,,,,
Lampung TEST - 2019,,,,,,,,,,,,,,,,,,,,,,,,
As of 19/09/2019 13:10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
sample_date_time,monitor,vessel,location,first_receiver,species,scientific_name,code,berried_type,carapace_width,gonad_maturity_type,sex_type,weight,comments,create_date_time,created_by,update_date_time,updated_by,submit_date_time,validated,validation_date_time,validated_by,validation_comments,id,measurement_id
7/20/2019 13:00,Arbi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Male,94,,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:17,FALSE,,,,3fa75674-2f3e-4284-b4e6-fddbf709d3f3,457b3ff4-c65d-40b1-afcd-04ac968e9388
7/20/2019 13:00,Arbi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,1",Not applicable,Male,125,,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:17,FALSE,,,,3fa75674-2f3e-4284-b4e6-fddbf709d3f3,563a0988-4544-4d35-99ab-26de60d56484
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"15,5",Not applicable,Male,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,d7c717c3-d327-427b-98d4-dbb177558328
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"16,5",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,15490ce9-b35c-4a90-b651-fb1de0208d0b
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Not applicable,Male,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,0273e68d-f7eb-4e03-be90-00620b003520
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,5",Not applicable,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,76c83b52-ec88-4260-a2d4-e08429285847
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"14,2",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,e5e72f58-cd69-4b9d-bb61-e7e1497ebc96
7/20/2019 13:00,Arbi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,1",Not applicable,Male,88,,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:17,FALSE,,,,3fa75674-2f3e-4284-b4e6-fddbf709d3f3,fc119b4c-54ac-4cf0-b41b-c87eab259220
7/20/2019 13:00,Yadi Monitor,MGM - F,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,14.6,Not applicable,Male,266,,7/21/2019 10:59,Yadi Monitor,7/21/2019 10:59,Yadi Monitor,7/21/2019 11:03,FALSE,,,,1520947e-ecf4-4bfc-9100-7872fbf6aaa6,721edd10-f768-44d8-ac4c-7610545cb97d
7/20/2019 13:00,Yadi Monitor,MGM - F,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,13.6,Not applicable,Male,207,,7/21/2019 10:59,Yadi Monitor,7/21/2019 10:59,Yadi Monitor,7/21/2019 11:03,FALSE,,,,1520947e-ecf4-4bfc-9100-7872fbf6aaa6,d607c2ea-55f1-4ce5-85fb-a80918435519
7/20/2019 13:00,Arbi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,6",Mature,Female,127,,7/21/2019 10:54,Arbi Monitor,7/21/2019 10:54,Arbi Monitor,7/21/2019 11:17,FALSE,,,,de6a49de-9100-4059-8abd-5cee72ed934a,2881c9ab-006b-4ddd-884c-f4f1054045c7
7/20/2019 13:00,Yadi Monitor,MGM - L,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.3,Unknown,Female,107,,7/21/2019 10:55,Yadi Monitor,7/21/2019 10:56,Yadi Monitor,7/21/2019 11:03,FALSE,,,,b0c41dd8-91b4-45af-994d-30325a4fa03f,862dc647-0bb2-480c-a218-f13f16eb16cd
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,16,Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,144b7f26-7195-41d3-b842-a52732f4c82c
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,2",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,dfb3aec9-07f4-4bdd-a30c-9e133e59fbfa
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"15,5",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,8684690b-73be-4525-943b-f4610dfa09a1
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"15,5",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,0370b290-4a8a-4462-b00d-7c9af2178606
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"19,3",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,6f33c0d2-432d-4a7b-bd53-4d0a74e5c1e4
7/20/2019 13:00,Arbi Monitor,Unknown / Not listed,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"16,5",Unknown,Female,-,Nama Kapal : Sri Milik,7/21/2019 10:56,Arbi Monitor,7/21/2019 10:56,Arbi Monitor,7/21/2019 11:17,FALSE,,,,0af20577-9a99-4bc6-b3cc-fdd14d8def97,2b9c5c09-c768-45d2-9c3b-cc78ffe47f5b
7/20/2019 13:00,Arbi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"14,5",Not applicable,Male,262,,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:11,Arbi Monitor,7/21/2019 11:17,FALSE,,,,3fa75674-2f3e-4284-b4e6-fddbf709d3f3,d181a5a9-444a-4844-9d61-3f27350eaa9e
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.5,Not applicable,Male,94,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,dfd90622-536a-4b69-acd4-cef6fc0c6367
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,9.2,Unknown,Female,48,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,36586549-a9b4-4603-b47e-79631ef91486
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"14,2",Not applicable,Male,224,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,8dcbf99d-dd6c-45f3-b455-2ca8289621d7
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,1",Mature,Female,107,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,9e13593d-5bd5-44a1-a773-0b9b84b28447
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,14.7,Not applicable,Male,141,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,f9d950b4-1adb-47f4-adee-8b18fdd54e1b
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,5",Not applicable,Male,203,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,2f8a63d6-93f2-4242-b53a-d1837b21531a
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"15,5",Not applicable,Male,287,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,29efc6b5-2d98-45b7-bb4c-9d9af89f75d4
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,6",Mature,Female,126,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,afbe76ce-b2ed-4974-b4b7-a56f9daf0b3c
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"10,6",Immature,Female,77,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,72ed450f-2884-433f-a922-74318378afd5
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Male,92,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,68419346-d941-4e80-ae82-e2b8b383239b
7/19/2019 13:00,Victor Monitor,MS - Sabiis,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Yes,13.5,Mature,Female,165,,9/8/2019 10:09,Victor Monitor,9/8/2019 10:10,Victor Monitor,9/8/2019 10:34,FALSE,,,,257cbf5e-817a-44cc-9a3e-06960166b423,3a2b6346-b312-418a-82e4-c6c034bfcd40
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,8",Mature,Female,150,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,33ef12bf-2e7f-434b-9156-41e4d2e936a9
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,10.2,Not applicable,Male,74,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,52f1c676-083d-45ec-9625-4bc245f4c4a9
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12.5,Not applicable,Male,141,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,89412b08-2f4b-47f5-8c21-ce74bd0f5747
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10.2,Unknown,Female,68,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,0e9fdb60-e075-4f14-a66a-cc9655a34020
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,5",Mature,Female,83,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,d43e0ff8-4359-4b69-84f9-232d391b2870
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.5,Not applicable,Male,111,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,61c5fdf1-aaaa-429c-9b7d-72fb116830fc
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,10.2,Not applicable,Male,77,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,fa3661cf-d0cd-4c39-932b-6b3291ed6a76
7/19/2019 13:00,Victor Monitor,MS - Sabiis,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10.6,Not applicable,Male,82,,9/8/2019 10:09,Victor Monitor,9/8/2019 10:10,Victor Monitor,9/8/2019 10:34,FALSE,,,,257cbf5e-817a-44cc-9a3e-06960166b423,05fc8fe5-ed6e-4137-9763-346d83a21caa
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"14,5",Not applicable,Male,240,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,3392bd10-80e3-4be3-aea2-0a7f936be194
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12,Not applicable,Male,121,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,e00e4f94-3429-4061-976d-523edc7e9b4c
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.2,Not applicable,Male,103,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,b64c9760-98c3-4e5d-8137-0974bd2082aa
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Yes,"11,8",Unknown,Female,129,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,2cd5016d-8b2c-4016-b131-49c16dd5b3cf
7/19/2019 13:00,Victor Monitor,MS - Sabiis,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Not applicable,Male,158,,9/8/2019 10:09,Victor Monitor,9/8/2019 10:10,Victor Monitor,9/8/2019 10:34,FALSE,,,,257cbf5e-817a-44cc-9a3e-06960166b423,8aeecc05-e00e-4a18-9821-26844253877f
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12,Not applicable,Male,116,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,98d17f63-c5ad-4a34-b9d5-ca43ab571225
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12.5,Not applicable,Male,125,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,ebd7b021-1274-4ffe-a37b-f0312781d753
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"15,2",Not applicable,Male,275,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,26b47aa9-6b04-4fb0-86a1-71126d8993c7
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,8",Immature,Female,56,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,c19d8659-0abf-43fe-bf89-fde69e6a2944
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"10,7",Immature,Female,89,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,4f6526e2-c620-4ede-be32-e0d952439f6a
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,16,Not applicable,Male,393,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,b41e163c-3b76-4135-ba08-af9cba85da88
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Not applicable,Male,161,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,ca37a975-ef5b-416d-a5a0-afd0cf05a212
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,8",Mature,Female,72,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,0b9a9e2e-6107-4c81-88f9-c586e90a9b74
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.9,Unknown,Female,123,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,02ef7ce7-a2cc-4449-8bfd-4cbdf5d1d348
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"14,9",Not applicable,Male,290,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,2d511e91-b7d9-4ba4-9fab-e1d836364ea8
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12.4,Not applicable,Male,156,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,aca5abca-e944-40fd-981d-579745371a8a
7/19/2019 13:00,Victor Monitor,MS - Sabiis,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Male,97,,9/8/2019 10:09,Victor Monitor,9/8/2019 10:10,Victor Monitor,9/8/2019 10:34,FALSE,,,,257cbf5e-817a-44cc-9a3e-06960166b423,614e1d0d-333c-4440-8bef-3972284c7d9e
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,7",Immature,Female,54,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,f8b4e217-2c09-41a0-8496-6e65642dd9c6
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Male,76,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,63ec01a6-e144-49cb-8fe6-bd300f5d0f81
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.4,Unknown,Female,115,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,bff4c825-9fa7-45e7-aedf-71e37424dae3
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,14,Not applicable,Male,196,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,dd315ba8-8f2a-4d8c-a619-986b581e293b
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,8.6,Not applicable,Male,43,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,790e1524-2966-444c-87eb-cf1cffa5b274
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Unknown,Female,130,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,48eb5f1d-2b0a-43b9-9e35-2a76271ea7d5
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10,Unknown,Female,66,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,7c694243-7ba8-44b9-b892-0f4cc66e7303
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,8.5,Unknown,Female,39,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,c42b5b37-d593-4119-9456-3091c8ce9cce
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Unknown,Female,78,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,76917bcc-45c3-4979-a191-2481bb053c19
7/19/2019 13:00,Victor Monitor,MS - Sabiis,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11.5,Not applicable,Male,91,,9/8/2019 10:09,Victor Monitor,9/8/2019 10:10,Victor Monitor,9/8/2019 10:34,FALSE,,,,257cbf5e-817a-44cc-9a3e-06960166b423,45e9e491-c749-43c2-92dc-4d256cfc78ac
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,9.6,Unknown,Female,54,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,9b954d6f-5834-437e-8a2a-b9eb7ab99641
7/19/2019 13:00,Arbi Monitor,MGM - Z,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,5",Mature,Female,166,,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:34,Arbi Monitor,7/20/2019 10:50,FALSE,,,,db30025e-a01b-410d-88ed-7540bdd99652,5b6a8dfe-9886-43a6-ab0a-d24da71c48c6
7/19/2019 13:00,Yadi Monitor,MGM - O,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Unknown,10.2,Not applicable,Male,63,,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:32,Yadi Monitor,7/20/2019 10:50,FALSE,,,,5f17d280-625f-45f6-aa1f-78996de5049a,84a322ce-5c75-4351-a92a-b6b2fd065647
7/19/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,10.2,Not applicable,Male,70,,7/20/2019 10:42,Yadi Monitor,7/20/2019 10:43,Yadi Monitor,7/20/2019 10:50,FALSE,,,,e71ace29-4acf-4117-aa00-4cf9e038b9e0,ec238400-e4a7-42e2-9d55-295030a06a06
7/19/2019 13:00,Arbi Monitor,MGM - S,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,15,Mature,Female,199,,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:29,Arbi Monitor,7/20/2019 10:50,FALSE,,,,057762b1-2d84-4dff-bca4-c7127ea49d0b,f2a8f469-77a2-4de9-a091-a496e68b4c9c
